start_time,end_time,price,volume,bid_id,bid_type,accepted_price,accepted_volume,market_id,unit_id,min_power,max_power,ramp_up,ramp_down,no_load_cost,start_up_cost,shut_down_cost,initial_output,initial_status,simulation
2019-03-02 14:00:00,2019-03-02 15:00:00,3000.0,-2784.25,demand_EOM_16,SB,65.0,-2784.25,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 15:00:00,2019-03-02 16:00:00,3000.0,-2748.9,demand_EOM_17,SB,65.0,-2748.9,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 16:00:00,2019-03-02 17:00:00,3000.0,-2754.45,demand_EOM_18,SB,65.0,-2754.45,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 17:00:00,2019-03-02 18:00:00,3000.0,-2865.95,demand_EOM_19,SB,65.0,-2865.95,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 18:00:00,2019-03-02 19:00:00,3000.0,-3037.7,demand_EOM_20,SB,65.0,-3037.7,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 19:00:00,2019-03-02 20:00:00,3000.0,-3014.2,demand_EOM_21,SB,65.0,-3014.2,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 20:00:00,2019-03-02 21:00:00,3000.0,-2808.35,demand_EOM_22,SB,65.0,-2808.35,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 21:00:00,2019-03-02 22:00:00,3000.0,-2651.4,demand_EOM_23,SB,65.0,-2651.4,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 22:00:00,2019-03-02 23:00:00,3000.0,-2575.7,demand_EOM_24,SB,65.0,-2575.7,EOM,demand_EOM,,,,,,,,,,example_01_uc_dam_with_uc_clearing_rl
2019-03-01 23:00:00,2019-03-02 00:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 00:00:00,2019-03-02 01:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 01:00:00,2019-03-02 02:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 02:00:00,2019-03-02 03:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 03:00:00,2019-03-02 04:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 04:00:00,2019-03-02 05:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 05:00:00,2019-03-02 06:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 06:00:00,2019-03-02 07:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 07:00:00,2019-03-02 08:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 08:00:00,2019-03-02 09:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 09:00:00,2019-03-02 10:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 10:00:00,2019-03-02 11:00:00,63.999996185302734,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 11:00:00,2019-03-02 12:00:00,63.999996185302734,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 12:00:00,2019-03-02 13:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 13:00:00,2019-03-02 14:00:00,63.99999237060547,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 14:00:00,2019-03-02 15:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 15:00:00,2019-03-02 16:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 16:00:00,2019-03-02 17:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 17:00:00,2019-03-02 18:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 18:00:00,2019-03-02 19:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 19:00:00,2019-03-02 20:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 20:00:00,2019-03-02 21:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 21:00:00,2019-03-02 22:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 22:00:00,2019-03-02 23:00:00,64.0,-1.0,Unit 1_1,MPB,65.0,1000.0,EOM,Unit 1,200.0,1000.0,400.0,400.0,17000.0,325000.0,28500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-01 23:00:00,2019-03-02 00:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 00:00:00,2019-03-02 01:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 01:00:00,2019-03-02 02:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 02:00:00,2019-03-02 03:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 03:00:00,2019-03-02 04:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 04:00:00,2019-03-02 05:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 05:00:00,2019-03-02 06:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 06:00:00,2019-03-02 07:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 07:00:00,2019-03-02 08:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 08:00:00,2019-03-02 09:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 09:00:00,2019-03-02 10:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 10:00:00,2019-03-02 11:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 11:00:00,2019-03-02 12:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 12:00:00,2019-03-02 13:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 13:00:00,2019-03-02 14:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 14:00:00,2019-03-02 15:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 15:00:00,2019-03-02 16:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 16:00:00,2019-03-02 17:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 17:00:00,2019-03-02 18:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 18:00:00,2019-03-02 19:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 19:00:00,2019-03-02 20:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 20:00:00,2019-03-02 21:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 21:00:00,2019-03-02 22:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 22:00:00,2019-03-02 23:00:00,36.0,-1.0,Unit 2_1,MPB,65.0,1000.0,EOM,Unit 2,200.0,1000.0,400.0,400.0,13755.0,142500.0,18500.0,1000.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-01 23:00:00,2019-03-02 00:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,445.6500000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 00:00:00,2019-03-02 01:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,509.75,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 01:00:00,2019-03-02 02:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,398.5500000000002,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 02:00:00,2019-03-02 03:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,351.3000000000002,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 03:00:00,2019-03-02 04:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,336.5,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 04:00:00,2019-03-02 05:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,333.9000000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 05:00:00,2019-03-02 06:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,343.4499999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 06:00:00,2019-03-02 07:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,415.1500000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 07:00:00,2019-03-02 08:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,566.1500000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 08:00:00,2019-03-02 09:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,775.75,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 09:00:00,2019-03-02 10:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,925.5,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 10:00:00,2019-03-02 11:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,805.0999999999999,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 11:00:00,2019-03-02 12:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,835.4499999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 12:00:00,2019-03-02 13:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,970.9000000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 13:00:00,2019-03-02 14:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,866.1499999999996,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 14:00:00,2019-03-02 15:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,784.25,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 15:00:00,2019-03-02 16:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,748.9000000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 16:00:00,2019-03-02 17:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,754.4499999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 17:00:00,2019-03-02 18:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,865.9499999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 18:00:00,2019-03-02 19:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,837.6999999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 19:00:00,2019-03-02 20:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,814.1999999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 20:00:00,2019-03-02 21:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,808.3499999999999,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 21:00:00,2019-03-02 22:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,651.4000000000001,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 22:00:00,2019-03-02 23:00:00,65.0,-1.0,Unit 3_1,MPB,65.0,575.6999999999998,EOM,Unit 3,200.0,1000.0,400.0,400.0,9930.0,72000.0,14400.0,200.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-01 23:00:00,2019-03-02 00:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,200.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 00:00:00,2019-03-02 01:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 01:00:00,2019-03-02 02:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 02:00:00,2019-03-02 03:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 03:00:00,2019-03-02 04:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 04:00:00,2019-03-02 05:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 05:00:00,2019-03-02 06:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 06:00:00,2019-03-02 07:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 07:00:00,2019-03-02 08:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 08:00:00,2019-03-02 09:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 09:00:00,2019-03-02 10:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 10:00:00,2019-03-02 11:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,200.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 11:00:00,2019-03-02 12:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,200.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 12:00:00,2019-03-02 13:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 13:00:00,2019-03-02 14:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
2019-03-02 14:00:00,2019-03-02 15:00:00,85.0,-1.0,Unit 4_1,MPB,65.0,0.0,EOM,Unit 4,200.0,1000.0,400.0,400.0,9900.0,55000.0,12000.0,0.0,1.0,example_01_uc_dam_with_uc_clearing_rl
